"M_ab","M_ba","D_ab","D_ba","max_accept.x_a","max_accept.x_b","max_accept.e_star_a","max_accept.e_star_b","max_accept.e_hat_a","max_accept.e_hat_b","max_accept.e_a_star","max_accept.npv_a_star","max_accept.npv_b_star","max_accept.npv_a_hat","max_accept.npv_b_hat","max_accept.V_star","max_accept.WTP_A","max_accept.WTA_B","max_accept.accept"
0.8,0.1,0.9,0.1,89.4842105263158,78.9684210526316,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,8722.08815660221,6631.38206963614,149114.013415836,8569.15881579533,1961.73388171722,147152.279534118,8569.15881579533,NA
0.8,0.1,0.9,0.1,89.4842105263158,84.2263157894737,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,8722.08815660221,7676.73511311918,149114.013415836,9614.51185927837,1968.34323384084,147145.670181995,9614.51185927837,NA
0.8,0.1,0.9,0.1,89.4842105263158,89.4842105263158,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,8722.08815660221,8722.08815660221,149114.013415836,10659.8649027614,1974.05542577356,147139.957990062,10659.8649027614,NA
0.8,0.1,0.9,0.1,89.4842105263158,94.7421052631579,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,8722.08815660221,9767.44120008525,149114.013415836,11705.2179462444,1978.94194574373,147135.071470092,11705.2179462444,NA
0.8,0.1,0.9,0.1,89.4842105263158,100,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,8722.08815660221,10812.7942435683,149114.013415836,12750.5709897275,1983.1282126322,147130.885203203,12750.5709897275,NA
0.8,0.1,0.9,0.1,94.7421052631579,36.9052631578947,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,9767.44120008525,-1731.44227822816,150159.366459319,206.334467931031,1907.74772196006,148251.618737359,206.334467931031,NA
0.8,0.1,0.9,0.1,94.7421052631579,42.1631578947368,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,9767.44120008525,-686.089234745121,150159.366459319,1251.68751141407,1929.06754255109,148230.298916768,1251.68751141407,NA
0.8,0.1,0.9,0.1,94.7421052631579,47.421052631579,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,9767.44120008525,359.263808737916,150159.366459319,2297.04055489711,1947.15860132971,148212.207857989,2297.04055489711,NA
0.8,0.1,0.9,0.1,94.7421052631579,52.6789473684211,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,9767.44120008525,1404.61685222095,150159.366459319,3342.39359838014,1962.68358589733,148196.682873421,3342.39359838014,NA
0.8,0.1,0.9,0.1,94.7421052631579,57.9368421052632,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,9767.44120008525,2449.96989570399,150159.366459319,4387.74664186318,1976.10058756333,148183.265871755,4387.74664186318,NA
0.8,0.1,0.9,0.1,94.7421052631579,63.1947368421053,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,9767.44120008525,3495.32293918703,150159.366459319,5433.09968534622,1987.76116470355,148171.605294615,5433.09968534622,NA
0.8,0.1,0.9,0.1,94.7421052631579,68.4526315789474,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,9767.44120008525,4540.67598267007,150159.366459319,6478.45272882926,1997.86094565727,148161.505513661,6478.45272882926,NA
0.8,0.1,0.9,0.1,94.7421052631579,73.7105263157895,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,9767.44120008525,5586.0290261531,150159.366459319,7523.80577231229,2006.60028381084,148152.766175508,7523.80577231229,NA
0.8,0.1,0.9,0.1,94.7421052631579,78.9684210526316,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,9767.44120008525,6631.38206963614,150159.366459319,8569.15881579533,2014.31282908564,148145.053630233,8569.15881579533,NA
0.8,0.1,0.9,0.1,94.7421052631579,84.2263157894737,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,9767.44120008525,7676.73511311918,150159.366459319,9614.51185927837,2020.92218120926,148138.444278109,9614.51185927837,NA
0.8,0.1,0.9,0.1,94.7421052631579,89.4842105263158,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,9767.44120008525,8722.08815660221,150159.366459319,10659.8649027614,2026.63437314198,148132.732086177,10659.8649027614,NA
0.8,0.1,0.9,0.1,94.7421052631579,94.7421052631579,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,9767.44120008525,9767.44120008525,150159.366459319,11705.2179462444,2031.52089311215,148127.845566207,11705.2179462444,NA
0.8,0.1,0.9,0.1,94.7421052631579,100,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,9767.44120008525,10812.7942435683,150159.366459319,12750.5709897275,2035.70716000062,148123.659299318,12750.5709897275,NA
0.8,0.1,0.9,0.1,100,36.9052631578947,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,10812.7942435683,-1731.44227822816,151204.719502802,206.334467931031,1960.32666932848,149244.392833473,206.334467931031,NA
0.8,0.1,0.9,0.1,100,42.1631578947368,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,10812.7942435683,-686.089234745121,151204.719502802,1251.68751141407,1981.64648991951,149223.073012882,1251.68751141407,NA
0.8,0.1,0.9,0.1,100,47.421052631579,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,10812.7942435683,359.263808737916,151204.719502802,2297.04055489711,1999.73754869813,149204.981954104,2297.04055489711,NA
0.8,0.1,0.9,0.1,100,52.6789473684211,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,10812.7942435683,1404.61685222095,151204.719502802,3342.39359838014,2015.26253326575,149189.456969536,3342.39359838014,NA
0.8,0.1,0.9,0.1,100,57.9368421052632,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,10812.7942435683,2449.96989570399,151204.719502802,4387.74664186318,2028.67953493175,149176.03996787,4387.74664186318,NA
0.8,0.1,0.9,0.1,100,63.1947368421053,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,10812.7942435683,3495.32293918703,151204.719502802,5433.09968534622,2040.34011207197,149164.37939073,5433.09968534622,NA
0.8,0.1,0.9,0.1,100,68.4526315789474,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,10812.7942435683,4540.67598267007,151204.719502802,6478.45272882926,2050.43989302569,149154.279609776,6478.45272882926,NA
0.8,0.1,0.9,0.1,100,73.7105263157895,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,10812.7942435683,5586.0290261531,151204.719502802,7523.80577231229,2059.17923117926,149145.540271622,7523.80577231229,NA
0.8,0.1,0.9,0.1,100,78.9684210526316,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,10812.7942435683,6631.38206963614,151204.719502802,8569.15881579533,2066.89177645406,149137.827726348,8569.15881579533,NA
0.8,0.1,0.9,0.1,100,84.2263157894737,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,10812.7942435683,7676.73511311918,151204.719502802,9614.51185927837,2073.50112857769,149131.218374224,9614.51185927837,NA
0.8,0.1,0.9,0.1,100,89.4842105263158,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,10812.7942435683,8722.08815660221,151204.719502802,10659.8649027614,2079.2133205104,149125.506182291,10659.8649027614,NA
0.8,0.1,0.9,0.1,100,94.7421052631579,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,10812.7942435683,9767.44120008525,151204.719502802,11705.2179462444,2084.09984048057,149120.619662321,11705.2179462444,NA
0.8,0.1,0.9,0.1,100,100,45.6140350877193,45.6140350877193,-660.526315789474,35.8674463937622,0,10812.7942435683,10812.7942435683,151204.719502802,12750.5709897275,2088.28610736904,149116.433395433,12750.5709897275,NA
0.9,0.1,0.1,0.1,0.1,36.9052631578947,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-9048.91358260942,-1731.44227822816,7615.96643435962,206.334467931031,961.326669328484,6654.63976503114,206.334467931031,NA
0.9,0.1,0.1,0.1,0.1,42.1631578947368,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-9048.91358260942,-686.089234745121,7615.96643435962,1251.68751141407,982.646489919511,6633.31994444011,1251.68751141407,NA
0.9,0.1,0.1,0.1,0.1,47.421052631579,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-9048.91358260942,359.263808737916,7615.96643435962,2297.04055489711,1000.73754869813,6615.22888566149,2297.04055489711,NA
0.9,0.1,0.1,0.1,0.1,52.6789473684211,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-9048.91358260942,1404.61685222095,7615.96643435962,3342.39359838014,1016.26253326575,6599.70390109387,3342.39359838014,NA
0.9,0.1,0.1,0.1,0.1,57.9368421052632,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-9048.91358260942,2449.96989570399,7615.96643435962,4387.74664186318,1029.67953493175,6586.28689942787,4387.74664186318,NA
0.9,0.1,0.1,0.1,0.1,63.1947368421053,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-9048.91358260942,3495.32293918703,7615.96643435962,5433.09968534622,1041.34011207197,6574.62632228765,5433.09968534622,NA
0.9,0.1,0.1,0.1,0.1,68.4526315789474,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-9048.91358260942,4540.67598267007,7615.96643435962,6478.45272882926,1051.43989302569,6564.52654133393,6478.45272882926,NA
0.9,0.1,0.1,0.1,0.1,73.7105263157895,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-9048.91358260942,5586.0290261531,7615.96643435962,7523.80577231229,1060.17923117926,6555.78720318036,7523.80577231229,NA
0.9,0.1,0.1,0.1,0.1,78.9684210526316,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-9048.91358260942,6631.38206963614,7615.96643435962,8569.15881579533,1067.89177645406,6548.07465790556,8569.15881579533,NA
0.9,0.1,0.1,0.1,0.1,84.2263157894737,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-9048.91358260942,7676.73511311918,7615.96643435962,9614.51185927837,1074.50112857769,6541.46530578194,9614.51185927837,NA
0.9,0.1,0.1,0.1,0.1,89.4842105263158,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-9048.91358260942,8722.08815660221,7615.96643435962,10659.8649027614,1080.2133205104,6535.75311384922,10659.8649027614,NA
0.9,0.1,0.1,0.1,0.1,94.7421052631579,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-9048.91358260942,9767.44120008525,7615.96643435962,11705.2179462444,1085.09984048057,6530.86659387905,11705.2179462444,NA
0.9,0.1,0.1,0.1,0.1,100,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-9048.91358260942,10812.7942435683,7615.96643435962,12750.5709897275,1089.28610736904,6526.68032699058,12750.5709897275,NA
0.9,0.1,0.1,0.1,5.35789473684211,36.9052631578947,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-8003.56053912638,-1731.44227822816,8661.31947784266,206.334467931031,1013.90561669691,7647.41386114575,206.334467931031,NA
0.9,0.1,0.1,0.1,5.35789473684211,42.1631578947368,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-8003.56053912638,-686.089234745121,8661.31947784266,1251.68751141407,1035.22543728793,7626.09404055473,1251.68751141407,NA
0.9,0.1,0.1,0.1,5.35789473684211,47.421052631579,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-8003.56053912638,359.263808737916,8661.31947784266,2297.04055489711,1053.31649606655,7608.00298177611,2297.04055489711,NA
0.9,0.1,0.1,0.1,5.35789473684211,52.6789473684211,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-8003.56053912638,1404.61685222095,8661.31947784266,3342.39359838014,1068.84148063417,7592.47799720848,3342.39359838014,NA
0.9,0.1,0.1,0.1,5.35789473684211,57.9368421052632,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-8003.56053912638,2449.96989570399,8661.31947784266,4387.74664186318,1082.25848230017,7579.06099554249,4387.74664186318,NA
0.9,0.1,0.1,0.1,5.35789473684211,63.1947368421053,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-8003.56053912638,3495.32293918703,8661.31947784266,5433.09968534622,1093.91905944039,7567.40041840227,5433.09968534622,NA
0.9,0.1,0.1,0.1,5.35789473684211,68.4526315789474,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-8003.56053912638,4540.67598267007,8661.31947784266,6478.45272882926,1104.01884039412,7557.30063744854,6478.45272882926,NA
0.9,0.1,0.1,0.1,5.35789473684211,73.7105263157895,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-8003.56053912638,5586.0290261531,8661.31947784266,7523.80577231229,1112.75817854768,7548.56129929498,7523.80577231229,NA
0.9,0.1,0.1,0.1,5.35789473684211,78.9684210526316,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-8003.56053912638,6631.38206963614,8661.31947784266,8569.15881579533,1120.47072382248,7540.84875402018,8569.15881579533,NA
0.9,0.1,0.1,0.1,5.35789473684211,84.2263157894737,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-8003.56053912638,7676.73511311918,8661.31947784266,9614.51185927837,1127.08007594611,7534.23940189655,9614.51185927837,NA
0.9,0.1,0.1,0.1,5.35789473684211,89.4842105263158,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-8003.56053912638,8722.08815660221,8661.31947784266,10659.8649027614,1132.79226787882,7528.52720996384,10659.8649027614,NA
0.9,0.1,0.1,0.1,5.35789473684211,94.7421052631579,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-8003.56053912638,9767.44120008525,8661.31947784266,11705.2179462444,1137.67878784899,7523.64068999366,11705.2179462444,NA
0.9,0.1,0.1,0.1,5.35789473684211,100,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-8003.56053912638,10812.7942435683,8661.31947784266,12750.5709897275,1141.86505473746,7519.4544231052,12750.5709897275,NA
0.9,0.1,0.1,0.1,10.6157894736842,36.9052631578947,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-6958.20749564335,-1731.44227822816,9706.6725213257,206.334467931031,1066.48456406533,8640.18795726037,206.334467931031,NA
0.9,0.1,0.1,0.1,10.6157894736842,42.1631578947368,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-6958.20749564335,-686.089234745121,9706.6725213257,1251.68751141407,1087.80438465635,8618.86813666934,1251.68751141407,NA
0.9,0.1,0.1,0.1,10.6157894736842,47.421052631579,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-6958.20749564335,359.263808737916,9706.6725213257,2297.04055489711,1105.89544343497,8600.77707789073,2297.04055489711,NA
0.9,0.1,0.1,0.1,10.6157894736842,52.6789473684211,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-6958.20749564335,1404.61685222095,9706.6725213257,3342.39359838014,1121.4204280026,8585.2520933231,3342.39359838014,NA
0.9,0.1,0.1,0.1,10.6157894736842,57.9368421052632,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-6958.20749564335,2449.96989570399,9706.6725213257,4387.74664186318,1134.83742966859,8571.83509165711,4387.74664186318,NA
0.9,0.1,0.1,0.1,10.6157894736842,63.1947368421053,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-6958.20749564335,3495.32293918703,9706.6725213257,5433.09968534622,1146.49800680881,8560.17451451688,5433.09968534622,NA
0.9,0.1,0.1,0.1,10.6157894736842,68.4526315789474,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-6958.20749564335,4540.67598267007,9706.6725213257,6478.45272882926,1156.59778776254,8550.07473356316,6478.45272882926,NA
0.9,0.1,0.1,0.1,10.6157894736842,73.7105263157895,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-6958.20749564335,5586.0290261531,9706.6725213257,7523.80577231229,1165.3371259161,8541.3353954096,7523.80577231229,NA
0.9,0.1,0.1,0.1,10.6157894736842,78.9684210526316,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-6958.20749564335,6631.38206963614,9706.6725213257,8569.15881579533,1173.0496711909,8533.62285013479,8569.15881579533,NA
0.9,0.1,0.1,0.1,10.6157894736842,84.2263157894737,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-6958.20749564335,7676.73511311918,9706.6725213257,9614.51185927837,1179.65902331453,8527.01349801117,9614.51185927837,NA
0.9,0.1,0.1,0.1,10.6157894736842,89.4842105263158,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-6958.20749564335,8722.08815660221,9706.6725213257,10659.8649027614,1185.37121524724,8521.30130607845,10659.8649027614,NA
0.9,0.1,0.1,0.1,10.6157894736842,94.7421052631579,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-6958.20749564335,9767.44120008525,9706.6725213257,11705.2179462444,1190.25773521742,8516.41478610828,11705.2179462444,NA
0.9,0.1,0.1,0.1,10.6157894736842,100,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-6958.20749564335,10812.7942435683,9706.6725213257,12750.5709897275,1194.44400210588,8512.22851921981,12750.5709897275,NA
0.9,0.1,0.1,0.1,15.8736842105263,36.9052631578947,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-5912.85445216031,-1731.44227822816,10752.0255648087,206.334467931031,1119.06351143375,9632.96205337499,206.334467931031,NA
0.9,0.1,0.1,0.1,15.8736842105263,42.1631578947368,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-5912.85445216031,-686.089234745121,10752.0255648087,1251.68751141407,1140.38333202477,9611.64223278396,1251.68751141407,NA
0.9,0.1,0.1,0.1,15.8736842105263,47.421052631579,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-5912.85445216031,359.263808737916,10752.0255648087,2297.04055489711,1158.47439080339,9593.55117400534,2297.04055489711,NA
0.9,0.1,0.1,0.1,15.8736842105263,52.6789473684211,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-5912.85445216031,1404.61685222095,10752.0255648087,3342.39359838014,1173.99937537102,9578.02618943772,3342.39359838014,NA
0.9,0.1,0.1,0.1,15.8736842105263,57.9368421052632,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-5912.85445216031,2449.96989570399,10752.0255648087,4387.74664186318,1187.41637703701,9564.60918777172,4387.74664186318,NA
0.9,0.1,0.1,0.1,15.8736842105263,63.1947368421053,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-5912.85445216031,3495.32293918703,10752.0255648087,5433.09968534622,1199.07695417723,9552.9486106315,5433.09968534622,NA
0.9,0.1,0.1,0.1,15.8736842105263,68.4526315789474,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-5912.85445216031,4540.67598267007,10752.0255648087,6478.45272882926,1209.17673513096,9542.84882967778,6478.45272882926,NA
0.9,0.1,0.1,0.1,15.8736842105263,73.7105263157895,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-5912.85445216031,5586.0290261531,10752.0255648087,7523.80577231229,1217.91607328452,9534.10949152421,7523.80577231229,NA
0.9,0.1,0.1,0.1,15.8736842105263,78.9684210526316,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-5912.85445216031,6631.38206963614,10752.0255648087,8569.15881579533,1225.62861855932,9526.39694624941,8569.15881579533,NA
0.9,0.1,0.1,0.1,15.8736842105263,84.2263157894737,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-5912.85445216031,7676.73511311918,10752.0255648087,9614.51185927837,1232.23797068295,9519.78759412578,9614.51185927837,NA
0.9,0.1,0.1,0.1,15.8736842105263,89.4842105263158,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-5912.85445216031,8722.08815660221,10752.0255648087,10659.8649027614,1237.95016261566,9514.07540219307,10659.8649027614,NA
0.9,0.1,0.1,0.1,15.8736842105263,94.7421052631579,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-5912.85445216031,9767.44120008525,10752.0255648087,11705.2179462444,1242.83668258584,9509.1888822229,11705.2179462444,NA
0.9,0.1,0.1,0.1,15.8736842105263,100,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-5912.85445216031,10812.7942435683,10752.0255648087,12750.5709897275,1247.0229494743,9505.00261533443,12750.5709897275,NA
0.9,0.1,0.1,0.1,21.1315789473684,36.9052631578947,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-4867.50140867727,-1731.44227822816,11797.3786082918,206.334467931031,1171.64245880217,10625.7361494896,206.334467931031,NA
0.9,0.1,0.1,0.1,21.1315789473684,42.1631578947368,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-4867.50140867727,-686.089234745121,11797.3786082918,1251.68751141407,1192.9622793932,10604.4163288986,1251.68751141407,NA
0.9,0.1,0.1,0.1,21.1315789473684,47.421052631579,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-4867.50140867727,359.263808737916,11797.3786082918,2297.04055489711,1211.05333817181,10586.32527012,2297.04055489711,NA
0.9,0.1,0.1,0.1,21.1315789473684,52.6789473684211,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-4867.50140867727,1404.61685222095,11797.3786082918,3342.39359838014,1226.57832273944,10570.8002855523,3342.39359838014,NA
0.9,0.1,0.1,0.1,21.1315789473684,57.9368421052632,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-4867.50140867727,2449.96989570399,11797.3786082918,4387.74664186318,1239.99532440543,10557.3832838863,4387.74664186318,NA
0.9,0.1,0.1,0.1,21.1315789473684,63.1947368421053,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-4867.50140867727,3495.32293918703,11797.3786082918,5433.09968534622,1251.65590154566,10545.7227067461,5433.09968534622,NA
0.9,0.1,0.1,0.1,21.1315789473684,68.4526315789474,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-4867.50140867727,4540.67598267007,11797.3786082918,6478.45272882926,1261.75568249938,10535.6229257924,6478.45272882926,NA
0.9,0.1,0.1,0.1,21.1315789473684,73.7105263157895,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-4867.50140867727,5586.0290261531,11797.3786082918,7523.80577231229,1270.49502065294,10526.8835876388,7523.80577231229,NA
0.9,0.1,0.1,0.1,21.1315789473684,78.9684210526316,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-4867.50140867727,6631.38206963614,11797.3786082918,8569.15881579533,1278.20756592774,10519.171042364,8569.15881579533,NA
0.9,0.1,0.1,0.1,21.1315789473684,84.2263157894737,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-4867.50140867727,7676.73511311918,11797.3786082918,9614.51185927837,1284.81691805137,10512.5616902404,9614.51185927837,NA
0.9,0.1,0.1,0.1,21.1315789473684,89.4842105263158,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-4867.50140867727,8722.08815660221,11797.3786082918,10659.8649027614,1290.52910998408,10506.8494983077,10659.8649027614,NA
0.9,0.1,0.1,0.1,21.1315789473684,94.7421052631579,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-4867.50140867727,9767.44120008525,11797.3786082918,11705.2179462444,1295.41562995426,10501.9629783375,11705.2179462444,NA
0.9,0.1,0.1,0.1,21.1315789473684,100,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-4867.50140867727,10812.7942435683,11797.3786082918,12750.5709897275,1299.60189684272,10497.776711449,12750.5709897275,NA
0.9,0.1,0.1,0.1,26.3894736842105,36.9052631578947,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-3822.14836519423,-1731.44227822816,12842.7316517748,206.334467931031,1224.22140617059,11618.5102456042,206.334467931031,NA
0.9,0.1,0.1,0.1,26.3894736842105,42.1631578947368,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-3822.14836519423,-686.089234745121,12842.7316517748,1251.68751141407,1245.54122676162,11597.1904250132,1251.68751141407,NA
0.9,0.1,0.1,0.1,26.3894736842105,47.421052631579,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-3822.14836519423,359.263808737916,12842.7316517748,2297.04055489711,1263.63228554023,11579.0993662346,2297.04055489711,NA
0.9,0.1,0.1,0.1,26.3894736842105,52.6789473684211,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-3822.14836519423,1404.61685222095,12842.7316517748,3342.39359838014,1279.15727010786,11563.5743816669,3342.39359838014,NA
0.9,0.1,0.1,0.1,26.3894736842105,57.9368421052632,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-3822.14836519423,2449.96989570399,12842.7316517748,4387.74664186318,1292.57427177385,11550.157380001,4387.74664186318,NA
0.9,0.1,0.1,0.1,26.3894736842105,63.1947368421053,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-3822.14836519423,3495.32293918703,12842.7316517748,5433.09968534622,1304.23484891408,11538.4968028607,5433.09968534622,NA
0.9,0.1,0.1,0.1,26.3894736842105,68.4526315789474,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-3822.14836519423,4540.67598267007,12842.7316517748,6478.45272882926,1314.3346298678,11528.397021907,6478.45272882926,NA
0.9,0.1,0.1,0.1,26.3894736842105,73.7105263157895,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-3822.14836519423,5586.0290261531,12842.7316517748,7523.80577231229,1323.07396802136,11519.6576837534,7523.80577231229,NA
0.9,0.1,0.1,0.1,26.3894736842105,78.9684210526316,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-3822.14836519423,6631.38206963614,12842.7316517748,8569.15881579533,1330.78651329616,11511.9451384786,8569.15881579533,NA
0.9,0.1,0.1,0.1,26.3894736842105,84.2263157894737,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-3822.14836519423,7676.73511311918,12842.7316517748,9614.51185927837,1337.39586541979,11505.335786355,9614.51185927837,NA
0.9,0.1,0.1,0.1,26.3894736842105,89.4842105263158,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-3822.14836519423,8722.08815660221,12842.7316517748,10659.8649027614,1343.10805735251,11499.6235944223,10659.8649027614,NA
0.9,0.1,0.1,0.1,26.3894736842105,94.7421052631579,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-3822.14836519423,9767.44120008525,12842.7316517748,11705.2179462444,1347.99457732268,11494.7370744521,11705.2179462444,NA
0.9,0.1,0.1,0.1,26.3894736842105,100,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-3822.14836519423,10812.7942435683,12842.7316517748,12750.5709897275,1352.18084421114,11490.5508075637,12750.5709897275,NA
0.9,0.1,0.1,0.1,31.6473684210526,36.9052631578947,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-2776.7953217112,-1731.44227822816,13888.0846952578,206.334467931031,1276.80035353901,12611.2843417188,206.334467931031,NA
0.9,0.1,0.1,0.1,31.6473684210526,42.1631578947368,45.6140350877193,45.6140350877193,-38.2066276803119,35.8674463937622,0,-2776.7953217112,-686.089234745121,13888.0846952578,1251.68751141407,1298.12017413004,12589.9645211278,1251.68751141407,NA
